reflection_id,dimension,rank,sentence,similarity,is_exact_match,true_score
R030,how,2,"We discussed drug interactions in class, including types of pharmacokinetic and pharmacodynamic interactions and why they matter for patient safety.",0.4235,True,1
R030,how,3,I will use the resources available at my internship site to screen for interactions and ask for guidance when I am unsure.,0.2787,True,1
R031,what,1,It seems like there are many combinations that can be dangerous.,0.089,True,0
R031,what,2,Today we talked about interactions between medications.,0.0755,True,0
R031,what,3,I know this is something pharmacists check for and I will pay attention to it.,0.0318,True,0
R031,why,1,It seems like there are many combinations that can be dangerous.,0.1415,True,1
R031,why,2,Today we talked about interactions between medications.,0.1105,True,1
R031,why,3,I know this is something pharmacists check for and I will pay attention to it.,0.0347,True,1
R031,how,1,Today we talked about interactions between medications.,0.3765,True,0
R031,how,2,I know this is something pharmacists check for and I will pay attention to it.,0.3698,True,0
R031,how,3,It seems like there are many combinations that can be dangerous.,0.0545,True,0
R032,what,1,Class today covered some drug topics.,0.2646,True,0
R032,what,2,I will work on learning more about the medications I encounter and use the tools available to me to check for any problems.,0.1498,True,0
R032,why,1,Class today covered some drug topics.,0.2487,True,0
R032,why,2,I will work on learning more about the medications I encounter and use the tools available to me to check for any problems.,0.1831,True,0
R032,how,1,Class today covered some drug topics.,0.4865,True,1
R032,how,2,I will work on learning more about the medications I encounter and use the tools available to me to check for any problems.,0.4049,True,1
R033,what,1,"Today's class focused on anticoagulation safety, a topic I had studied pharmacologically before but not from a patient safety perspective.",0.2338,True,2
R033,what,2,This session expanded my understanding of anticoagulation from a clinical pharmacology topic to a systems safety topic.,0.1632,True,2
R033,what,3,"At my upcoming internal medicine rotation, I will ask to be assigned to at least one anticoagulation patient each week so I can practice dose management, INR interpretation, and patient counseling about signs of bleeding and when to seek care.",0.0726,True,2
R033,why,1,"Today's class focused on anticoagulation safety, a topic I had studied pharmacologically before but not from a patient safety perspective.",0.229,True,2
R033,why,2,"I was also struck by how the introduction of DOACs, which were marketed as safer and requiring less monitoring, has actually introduced new safety concerns because patients and providers may underestimate their risks.",0.1803,True,2
R033,why,3,This session expanded my understanding of anticoagulation from a clinical pharmacology topic to a systems safety topic.,0.1774,True,2
R033,how,1,"At my upcoming internal medicine rotation, I will ask to be assigned to at least one anticoagulation patient each week so I can practice dose management, INR interpretation, and patient counseling about signs of bleeding and when to seek care.",0.3319,True,2
R033,how,2,"Today's class focused on anticoagulation safety, a topic I had studied pharmacologically before but not from a patient safety perspective.",0.3199,True,2
R033,how,3,This session expanded my understanding of anticoagulation from a clinical pharmacology topic to a systems safety topic.,0.2786,True,2
R034,what,1,"As someone interested in hospital pharmacy, I need to be expert-level in this area.",0.2586,True,2
R034,what,2,"Anticoagulation management is a core pharmacist competency, and the safety issues are genuinely complex.",0.1778,True,2
R034,what,3,"This class helped me see that errors in anticoagulation are rarely simple — they involve interactions between dosing algorithms, monitoring schedules, communication among the care team, and patient adherence.",0.1635,True,2
R034,why,1,"Anticoagulation management is a core pharmacist competency, and the safety issues are genuinely complex.",0.231,True,2
R034,why,2,"This class helped me see that errors in anticoagulation are rarely simple — they involve interactions between dosing algorithms, monitoring schedules, communication among the care team, and patient adherence.",0.1359,True,2
R034,why,3,"As someone interested in hospital pharmacy, I need to be expert-level in this area.",0.135,True,2
R034,how,1,"As someone interested in hospital pharmacy, I need to be expert-level in this area.",0.5398,True,1
R034,how,2,"Anticoagulation management is a core pharmacist competency, and the safety issues are genuinely complex.",0.4027,True,1
R034,how,3,I will develop a personal anticoagulation reference sheet and ask to observe the anticoagulation pharmacist at my rotation site.,0.3905,True,1
R035,what,1,There were several case studies shared.,0.2501,True,1
R035,what,2,I also want to understand DOAC protocols well enough to counsel patients on the importance of adherence even when they feel well.,0.2252,True,1
R035,what,3,I will make it a point during my rotations to practice INR counseling and patient education about dietary interactions with warfarin.,0.1754,True,1
R035,why,1,I will make it a point during my rotations to practice INR counseling and patient education about dietary interactions with warfarin.,0.3227,True,2
R035,why,2,There were several case studies shared.,0.3024,True,2
R035,why,3,I also want to understand DOAC protocols well enough to counsel patients on the importance of adherence even when they feel well.,0.1882,True,2
